what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643700403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643705778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643726029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643730206
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.rename.element",1357643730267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643732645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643747010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643758189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643764685
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643765012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643767298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643767398
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643767608
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643776796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643798443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643802367
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643806774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643807083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643808566
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643808669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643808878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643824665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643828841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643829137
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643830582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643830686
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643830896
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643840236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643844489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643844804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643845858
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643854085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643862988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643863297
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643864822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643864926
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643865131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643874764
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643888588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643888898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643890216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643890328
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1357643890536
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1357643937680
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1357643937702
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1357643940457
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1357643940457
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1357643942980
